iter	Passed	Remaining
1458	1360524	3301998
1459	1361368	3300852
1460	1362189	3299650
1461	1362995	3298411
1462	1363876	3297355
1463	1364773	3296338
1464	1365594	3295138
1465	1366479	3294091
1466	1367396	3293124
1467	1368227	3291948
1468	1369041	3290731
1469	1369938	3289715
1470	1370784	3288578
1471	1371695	3287597
1472	1372575	3286539
1473	1373437	3285441
1474	1374304	3284355
1475	1375130	3283171
1476	1375986	3282059
1477	1376861	3280991
1478	1377725	3279900
1479	1378624	3278889
1480	1379518	3277871
1481	1380332	3276658
1482	1381171	3275510
1483	1382033	3274412
1484	1382900	3273328
1485	1383805	3272336
1486	1384643	3271184
1487	1385482	3270035
1488	1386339	3268931
1489	1387221	3267884
1490	1388110	3266854
1491	1388911	3265616
1492	1389768	3264512
1493	1390624	3263405
1494	1391424	3262170
1495	1392789	3262256
1496	1394096	3262204
1497	1395591	3262591
1498	1397104	3263017
1499	1398210	3262490
1500	1399179	3261644
1501	1400189	3260894
1502	1401126	3259972
1503	1402041	3259000
1504	1402932	3257971
1505	1403919	3257166
1506	1404873	3256285
1507	1405765	3255259
1508	1406650	3254220
1509	1407571	3253262
1510	1408556	3252450
1511	1409485	3251511
1512	1410520	3250816
1513	1411538	3250082
1514	1412481	3249173
1515	1413418	3248252
1516	1414320	3247251
1517	1415282	3246385
1518	1416325	3245707
1519	1417538	3245418
1520	1418835	3245318
1521	1419739	3244318
1522	1420648	3243332
1523	1421485	3242181
1524	1422309	3240999
1525	1423233	3240048
1526	1424168	3239120
1527	1425083	3238146
1528	1426045	3237281
1529	1427588	3237734
1530	1428609	3236998
1531	1429680	3236378
1532	1430640	3235506
1533	1431575	3234576
1534	1432562	3233765
1535	1433839	3233607
1536	1435121	3233458
1537	1436331	3233146
1538	1438277	3234489
1539	1439818	3234915
1540	1440736	3233944
1541	1441594	3232837
1542	1442667	3232210
1543	1443556	3231172
1544	1444424	3230088
